[129: PlayerSettings] string.size 1818391920 > 10_000_000 \macAppStoreCategory, buf.Position=352
129: PlayerSettings pathID: 1

Ba.Warning: pos: 352 != len: 647 for: {fileID: 0 (globalgamemanagers), pathID: 1, m_Name: , type: PlayerSettings}
End export-ok: {fileID: 0 (level1), pathID: 1, m_Name: Cubemap, type: Cubemap}
Mem  975 Mb (+2) on {fileID: 0 (level1), pathID: 1, m_Name: Cubemap, type: Cubemap}
Begin export: {fileID: 0 (level1), pathID: 352, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 377, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 397, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 421, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 420, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 387, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 439, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 371, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 422, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 375, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 418, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 370, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 398, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 353, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 369, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 390, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 425, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 389, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 394, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 384, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 412, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 364, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 409, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 406, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 414, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 374, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 379, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 416, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 411, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 368, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 373, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 376, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 386, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 407, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 415, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 400, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 424, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 402, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 403, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 363, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 391, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 392, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 429, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 435, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 419, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 417, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 434, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 383, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 382, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 408, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 401, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 388, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 378, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 431, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 430, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 426, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 410, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 393, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 438, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 385, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 355, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 354, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 396, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 381, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 380, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 367, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 362, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 361, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 356, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 405, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 404, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 423, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 360, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 359, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 372, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 428, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 427, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 358, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 357, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 366, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 365, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 413, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 399, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 433, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 432, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 395, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 436, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level1), pathID: 437, m_Name: , type: MonoBehaviour}
Resolve4: System.Core
Scene analize:gameplay_royale.unity
GameObject: 1789959530157962541 !!!!  link to missed asset: {FileID: 1789959530157980057} tag: 1789959530157980057}
GameObject: 1789959530157966784 !!!!  link to missed asset: {FileID: 1789959530157981069} tag: 1789959530157981069}
GameObject: 1789959530157962529 !!!!  link to missed asset: {FileID: 1789959530157980054} tag: 1789959530157980054}
GameObject: 1789959530157964200 !!!!  link to missed asset: {FileID: 1789959530157980462} tag: 1789959530157980462}
GameObject: 1789959530157963149 !!!!  link to missed asset: {FileID: 1789959530157980201} tag: 1789959530157980201}
GameObject: 1789959530157965916 !!!!  link to missed asset: {FileID: 1789959530157980872} tag: 1789959530157980872}
GameObject: 1789959530157964835 !!!!  link to missed asset: {FileID: 1789959530157980608} tag: 1789959530157980608}
GameObject: 1789959530157966609 !!!!  link to missed asset: {FileID: 1789959530157981026} tag: 1789959530157981026}
GameObject: 1789959530157965155 !!!!  link to missed asset: {FileID: 1789959530157980674} tag: 1789959530157980674}
GameObject: 1789959530157964744 !!!!  link to missed asset: {FileID: 1789959530157980597} tag: 1789959530157980597}
GameObject: 1789959530157965069 !!!!  link to missed asset: {FileID: 1789959530157980659} tag: 1789959530157980659}
GameObject: 1789959530157964592 !!!!  link to missed asset: {FileID: 1789959530157980566} tag: 1789959530157980566}
GameObject: 1789959530157966146 !!!!  link to missed asset: {FileID: 1789959530157980919} tag: 1789959530157980919}
GameObject: 1789959530157962978 !!!!  link to missed asset: {FileID: 1789959530157980160} tag: 1789959530157980160}
GameObject: 1789959530157966639 !!!!  link to missed asset: {FileID: 1789959530157981032} tag: 1789959530157981032}
GameObject: 1789959530157965751 !!!!  link to missed asset: {FileID: 1789959530157980831} tag: 1789959530157980831}
GameObject: 1789959530157965835 !!!!  link to missed asset: {FileID: 1789959530157980847} tag: 1789959530157980847}
GameObject: 1789959530157965392 !!!!  link to missed asset: {FileID: 1789959530157980751} tag: 1789959530157980751}
GameObject: 1789959530157965743 !!!!  link to missed asset: {FileID: 1789959530157980830} tag: 1789959530157980830}
GameObject: 1789959530157963281 !!!!  link to missed asset: {FileID: 1789959530157980257} tag: 1789959530157980257}
GameObject: 1789959530157964108 !!!!  link to missed asset: {FileID: 1789959530157980431} tag: 1789959530157980431}
GameObject: 1789959530157965149 !!!!  link to missed asset: {FileID: 1789959530157980673} tag: 1789959530157980673}
GameObject: 1789959530157964222 !!!!  link to missed asset: {FileID: 1789959530157980465} tag: 1789959530157980465}
GameObject: 1789959530157965787 !!!!  link to missed asset: {FileID: 1789959530157980841} tag: 1789959530157980841}
GameObject: 1789959530157965664 !!!!  link to missed asset: {FileID: 1789959530157980820} tag: 1789959530157980820}
GameObject: 1789959530157966619 !!!!  link to missed asset: {FileID: 1789959530157981028} tag: 1789959530157981028}
GameObject: 1789959530157963187 !!!!  link to missed asset: {FileID: 1789959530157980211} tag: 1789959530157980211}
GameObject: 1789959530157964578 !!!!  link to missed asset: {FileID: 1789959530157980565} tag: 1789959530157980565}
GameObject: 1789959530157963853 !!!!  link to missed asset: {FileID: 1789959530157980385} tag: 1789959530157980385}
GameObject: 1789959530157964149 !!!!  link to missed asset: {FileID: 1789959530157980440} tag: 1789959530157980440}
GameObject: 1789959530157964659 !!!!  link to missed asset: {FileID: 1789959530157980580} tag: 1789959530157980580}
GameObject: 1789959530157963464 !!!!  link to missed asset: {FileID: 1789959530157980290} tag: 1789959530157980290}
GameObject: 1789959530157964012 !!!!  link to missed asset: {FileID: 1789959530157980406} tag: 1789959530157980406}
GameObject: 1789959530157966538 !!!!  link to missed asset: {FileID: 1789959530157981010} tag: 1789959530157981010}
GameObject: 1789959530157965333 !!!!  link to missed asset: {FileID: 1789959530157980729} tag: 1789959530157980729}
GameObject: 1789959530157964452 !!!!  link to missed asset: {FileID: 1789959530157980527} tag: 1789959530157980527}
GameObject: 1789959530157966611 !!!!  link to missed asset: {FileID: 1789959530157981027} tag: 1789959530157981027}
GameObject: 1789959530157962675 !!!!  link to missed asset: {FileID: 1789959530157980098} tag: 1789959530157980098}
GameObject: 1789959530157962833 !!!!  link to missed asset: {FileID: 1789959530157980125} tag: 1789959530157980125}
GameObject: 1789959530157964208 !!!!  link to missed asset: {FileID: 1789959530157980464} tag: 1789959530157980464}
GameObject: 1789959530157964529 !!!!  link to missed asset: {FileID: 1789959530157980552} tag: 1789959530157980552}
GameObject: 1789959530157964249 !!!!  link to missed asset: {FileID: 1789959530157980472} tag: 1789959530157980472}
GameObject: 1789959530157965108 !!!!  link to missed asset: {FileID: 1789959530157980669} tag: 1789959530157980669}
GameObject: 1789959530157965210 !!!!  link to missed asset: {FileID: 1789959530157980681} tag: 1789959530157980681}
GameObject: 1789959530157965233 !!!!  link to missed asset: {FileID: 1789959530157980687} tag: 1789959530157980687}
GameObject: 1789959530157966372 !!!!  link to missed asset: {FileID: 1789959530157980968} tag: 1789959530157980968}
GameObject: 1789959530157966405 !!!!  link to missed asset: {FileID: 1789959530157980977} tag: 1789959530157980977}
GameObject: 1789959530157966647 !!!!  link to missed asset: {FileID: 1789959530157981033} tag: 1789959530157981033}
Bad links count: 48
Begin export: {fileID: 0 (level10), pathID: 1, m_Name: GrenadePreview (Instance) (Instance) (Instance) (Instance)(Clone), type: Material}
End export-ok: {fileID: 0 (level10), pathID: 1, m_Name: GrenadePreview (Instance) (Instance) (Instance) (Instance)(Clone), type: Material}
Mem  1152 Mb (+-2) on {fileID: 0 (level10), pathID: 1, m_Name: GrenadePreview (Instance) (Instance) (Instance) (Instance)(Clone), type: Material}
Begin export: {fileID: 0 (level10), pathID: 2, m_Name: Combined Mesh (root: scene) 2, type: Mesh}
End export-ok: {fileID: 0 (level10), pathID: 2, m_Name: Combined Mesh (root: scene) 2, type: Mesh}
Mem  774 Mb (+-420) on {fileID: 0 (level10), pathID: 2, m_Name: Combined Mesh (root: scene) 2, type: Mesh}
Begin export: {fileID: 0 (level10), pathID: 3, m_Name: Combined Mesh (root: scene), type: Mesh}
End export-ok: {fileID: 0 (level10), pathID: 3, m_Name: Combined Mesh (root: scene), type: Mesh}
Mem  845 Mb (+22) on {fileID: 0 (level10), pathID: 3, m_Name: Combined Mesh (root: scene), type: Mesh}
Begin export: {fileID: 0 (level10), pathID: 4, m_Name: Combined Mesh (root: scene) 3, type: Mesh}
End export-ok: {fileID: 0 (level10), pathID: 4, m_Name: Combined Mesh (root: scene) 3, type: Mesh}
Mem  923 Mb (+17) on {fileID: 0 (level10), pathID: 4, m_Name: Combined Mesh (root: scene) 3, type: Mesh}
Begin export: {fileID: 0 (level10), pathID: 5, m_Name: Combined Mesh (root: scene) 4, type: Mesh}
End export-ok: {fileID: 0 (level10), pathID: 5, m_Name: Combined Mesh (root: scene) 4, type: Mesh}
Mem  944 Mb (+14) on {fileID: 0 (level10), pathID: 5, m_Name: Combined Mesh (root: scene) 4, type: Mesh}
Begin export: {fileID: 0 (level10), pathID: 17604, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17613, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17612, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17611, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17610, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17657, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17715, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17714, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17628, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17942, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18306, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18321, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18622, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17692, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17687, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18323, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17775, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17607, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17596, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18197, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17864, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18223, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18015, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18214, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18558, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17738, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18512, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17754, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17694, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18082, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18124, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18511, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18425, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17797, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18310, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17679, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17912, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18161, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18377, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18355, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18618, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17826, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18579, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18449, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18294, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17691, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18442, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18227, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18201, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18116, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18624, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18131, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18150, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 18474, m_Name: , type: MonoBehaviour}
Begin export: {fileID: 0 (level10), pathID: 17974, m_Name: , type: MonoBehaviour}
